id,cp,latitude,longitude
71260005,71260,4644500,488500
68110006,68110,4776800,738700
60260001,60260,4915600,244500
69150004,69150,4577200,498000
87270005,87270,4587900,123800
93606001,93600,4895500,247600
16430004,16430,4568300,17900
3000001,03000,4654100,334400
40150001,40150,4367000,-139100
45310001,45310,4804600,169100
13630004,13630,4384341.9531109,484036.84647247
53000009,53000,4807900,-75300
56130001,56130,4752600,-231000
60640001,60640,4965500,305000
66250002,66250,4277400,301400
42230003,42230,4543398.9786613,430597.36639724
1140001,01140,4618000,481700
84013001,84140,4392125.9562009,486701.76328638
44119004,44119,4733220.7730846,-161741.2292893
2200001,02200,4937000,331500
58000012,58000,4698400,321100
13800009,13800,4349500,498600
47450003,47450,4422130.4898879,55686.48032204
29150005,29150,4815500,-414100
81230005,81230,4370942.6266214,269745.767869
10270009,10270,4826197.4565456,424944.07466826
3410004,03410,4638800,261300
27700007,27700,4924484.0357111,141006.49427579
76210001,76210,4954700,49500
86000026,86000,4657591.8,34535.2
42120005,42120,4599900,406100
70140004,70140,4727937.4308664,556692.0413922
83330001,83330,4319600,580400
62970003,62970,5041648,302540
58300001,58300,4683800,347900
78380004,78380,4886849.00008,213183.308716
81115001,81100,4358900,218600
24230003,24230,4485323.5666555,6675.0467764963
57230001,57230,4904800,742700
62110001,62110,5041600,297600
11400004,11400,4331100,197100
38260004,38260,4535200,525400
72600001,72600,4835100,38600
1410001,01410,4622300,586800
73000013,73000,4556332,590207
7110004,07110,4453800,429300
95390001,95390,4900335.2,226089.8
33190005,33190,4458500,-8100
54600004,54600,4865700,611200
73000001,73000,4557600,594400
76420007,76420,4946233.3841909,112343.058864
91150013,91150,4845200,217300
83140009,83140,4309200,584400
83170010,83170,4340551,607530
91150014,91150,4842903.6964163,215972.99610384
17000005,17000,4617000,-112700
13008018,13008,4327410.3099894,538706.77184902
69420001,69420,4545700,475700
3800003,03800,4609904.0261285,320293.00292
46140004,46140,4440781.7,125763.8
13008008,13008,4324900,539100
58000014,58000,4700028.6367501,315528.28522
55290001,55290,4848900,535500
13009006,13009,4323300,540100
33000022,33000,4483700,-59900
59128002,59128,5040000,304300
74330001,74330,4594000,607300
77250006,77250,4836400,285300
76910001,76910,5001200,131600
12140002,12140,4465240.2441811,257350.91836991
95500006,95500,4898940.867009,243354.8852432
59820001,59820,5099600,214900
10430003,10430,4826650.8041454,406117.27612853
28300009,28300,4846700,157900
1210001,01210,4625303,611817
77120003,77120,4880400,309100
35131002,35131,4804626,-171179
48100008,48100,4469766.4560997,312322.40123376
87350004,87350,4582800,129200
2500003,02500,4991600,407700
68000015,68000,4805800,733400
22440004,22440,4846800.5,-279405.4
1700005,01700,4582783.8629064,497054.86061045
89450002,89450,4746200,376800
23300011,23300,4623207.3839324,148416.63868651
62100011,62100,5094000,187900
64500004,64500,4339172,-165483
27400011,27400,4921138.4,122003.7
71270008,71270,4696354.1337289,517425.84054015
24360002,24360,4562000,69900
21130013,21130,4719168.1,539143.9
88300009,88300,4835029.2214715,569372.36543108
89920001,89290,4779000,367300
64780001,64780,4323438.5637161,-129651.08393474
24200007,24200,4490000,121200
24750001,24750,4518600,77500
3100005,03100,4635300,258700
59660002,59660,5064100,265400
77130006,77130,4839853.91824,295158.027595
3110003,03110,4619200,326500
63700007,63700,4616121.49,283511.64
64220004,64220,4316500,-123400
6610005,06610,4371764.8206695,715224.85398704
58200009,58200,4741200,292700
2600005,02600,4924600,309600
28000002,28000,4846300,148000
38870001,38870,4533505.8085041,526562.25241942
47700001,47700,4431400,8100
38120002,38120,4524800,566700
76150004,76150,4948308.34,101703.27
69120011,69120,4576617.7053376,492702.10197967
59770002,59770,5034100,356600
92400016,92400,4889400,226000
25500001,25500,4705600,660900
90160001,90160,4764100,691600
73000002,73000,4559482.53473,589802.672622
30210001,30210,4393900,457400
84400003,84400,4388300,538100
84110004,84110,4424300,508200
80000012,80000,4987100,230000
94110005,94110,4880400,232500
91470008,91470,4864300,209200
30260002,30260,4390200,400600
38520005,38520,4505900,603200
25550003,25550,4748002.5,673907.2
38330006,38330,4524357.7289359,586076.48908294
42110010,42110,4574235.2136174,421845.72390827
16700003,16700,4602138,18967
91420004,91420,4869700,233300
79100006,79100,4697572.6,-19232.7
50890001,50890,4905800,-103000
42230001,42230,4542300,431500
41230001,41230,4741300,160500
22100004,22100,4847751.4862964,-204293.39388882
81800004,81800,4383000,173800
83560003,83560,4372600,581100
50160001,50160,4904600,-99000
80210002,80210,5006300,160500
56170003,56170,4748597,-312080
57200001,57200,4910011,705924
17240001,17240,4548900,-56600
45450003,45450,4792396.18,213571.39
21110006,21110,4723722.5,510965.9
77390003,77390,4863502,279900
21800002,21800,4731000,510600
22400009,22400,4848175.1064981,-249810.10304171
66200003,66200,4260951.7496565,300950.01852417
43230001,43230,4514400,354300
5300003,05300,4430346.3800205,583748.94160618
69160001,69160,4575700,478100
62410001,62410,5049500,285800
38200014,38200,4552000,487000
42130004,42130,4573600,400900
33500005,33500,4490603,-23355
86130002,86130,4671900,42000
37170006,37170,4731700,71100
73250001,73250,4555458,616274
52140003,52140,4801000,548300
50190001,50190,4918900,-140400
45720002,45720,4761500,250000
60130001,60130,4951200,243100
76280004,76280,4963900,22600
49450006,49450,4712100,-98400
13440002,13440,4386000,495100
30960003,30960,4421800,415600
20600007,20600,4267700,944400
31400010,31400,4359000,145500
31410004,31410,4339200,126700
66000021,66000,4266700,289500
10130004,10130,4811000,392100
38260002,38260,4538700,536900
70100003,70100,4744500,559800
86100014,86100,4690500,52300
84250002,84250,4392743.59,499879.12
24150001,24150,4483700,74600
60000011,60000,4941000,210900
45190015,45190,4782080.0416871,164135.49164551
4200003,04200,4414295,595926
12150007,12150,4432900,306900
62142001,62142,5073900,180200
84120006,84120,4368100,550100
76620002,76620,4950527.1075619,10091.570994635
59600009,59600,5029008.3699991,396577.30404875
60270003,60270,4918875.5748479,241333.8110243
84160003,84160,4372800,536800
42610001,42610,4555388.3973637,412054.72294829
59310009,59310,5045891.2,328892.8
35235001,35235,4815700,-159200
24000007,24000,4520000,69400
88190001,88190,4819100,641900
36500003,36500,4688900,140200
17500003,17500,4543829.66,-45152.24
13580002,13580,4354900,518400
47510002,47510,4423600,64300
73340002,73340,4562100,608100
66300014,66300,4264000,275700
21800013,21800,4730413.9,511449.5
62720002,62720,5080700,173000
21110002,21110,4724500,520400
42480001,42480,4552400,428700
40270005,40270,4378000,-43700
38600003,38600,4519700,567300
56610001,56610,4763500,-282300
21000029,21000,4730200,502400
87000006,87000,4581500,126900
13620004,13620,4333000,513900
38160002,38160,4514400,530500
31790002,31790,4373800,137300
30900023,30000,4381000,436000
74250001,74250,4614200,640500
17700002,17700,4610900,-75400
59490002,59490,5034813.69944,328197.334524
62137001,62137,5092800,190100
38420003,38420,4520700,582800
34340002,34340,4335800,351300
18230004,18230,4712100,237000
52000006,52000,4812300,514900
60590001,60590,4928900,180700
83560010,83560,4373167.7927281,581779.66521405
95340003,95340,4914600,228200
42153002,42153,4604300,405300
13730001,13730,4341800,523400
9500003,09500,4308400,187700
62780004,62780,5051000,162900
77700001,77700,4885600,277700
67120004,67120,4852668,759899
78980002,78980,4892300,159100
34300006,34300,4331000,348500
34370002,34370,4335964.8853961,316945.27990723
76230007,76230,4950398.75947,115396.459007
44310001,44310,4704729.577,-164039.048
33700025,33700,4482800,-62100
2340001,02340,4968900,402200
1430005,01430,4612370,549956
78600004,78600,4894300,212900
11590004,11590,4326593.4788749,294899.85947624
35400010,35400,4862900,-200500
19240002,19240,4519264,145208
13800010,13800,4350100,498700
70200008,70200,4767600,652300
39200003,39200,4637900,583900
18000019,18000,4708200,238400
51100046,51100,4922800,403800
41000007,41000,4761000,132700
44230004,44230,4719900,-151900
74600015,74600,4585200,606200
64100015,64100,4349200,-145900
40410004,40410,4436286.0807475,-85169.803376746
62250011,62250,5085976.536,173284.823
27404001,27400,4921000,117000
85330003,85330,4700200,-225900
9000003,09000,4294967.40212,162517.428827
14170001,14170,4902470,-2358
7340002,07430,4525700,469600
57510003,57510,4905802.1,692218
6340001,06340,4375700,732000
76550001,76550,4987174,104855
71000010,71100,4681201,485551
61600003,61600,4858681.67,-36540.37
10100002,10100,4850900,373200
74170001,74170,4588000,671700
63620001,63620,4580467,247016
1500003,01500,4597600,530900
13090021,13090,4353600,541300
62860002,62860,5021500,306700
83460004,83460,4344800,647300
87700005,87700,4579800,112400
89340003,89340,4833500,306500
43240001,43240,4533045.08207,431906.795317
3120004,03120,4624552.2061353,361156.8909912
29570001,29570,4827454,-459482
72350001,72350,4797400,-23100
31250004,31250,4345400,199400
85270001,85270,4671300,-196100
43410001,43410,4537300,329100
50560001,50560,4906500,-159500
69220001,69220,4609900,474900
62590001,62590,5047000,299600
15400004,15400,4528000,266500
17120005,17120,4560400,-91400
11000018,11000,4320800,231100
68600002,68600,4801200,754800
49003001,49100,4748900,-54400
35400009,35400,4863900,-200900
44800001,44800,4724700,-160600
17200001,17200,4562955,-103904
71118001,71118,4638200,485100
51230001,51230,4875900,398600
34560002,34560,4348327.39,367137.91
1000007,01000,4622100,524500
21120005,21120,4753000,511500
83660002,83660,4329900,619100
62700003,62700,5047500,253800
16400002,16400,4560700,9000
24100012,24100,4483276.6500805,47861.304923428
88420002,88420,4837792.0411274,689277.3748928
77600004,77600,4882900,274200
24120006,24120,4513100,129700
3000004,03000,4660300,330400
13890000,13890,4369200,486100
30400001,30400,4397900,478600
16021001,16000,4565800,18100
29000012,29000,4798000,-408400
74600017,74600,4587700,608900
12220001,12220,4446138.9568938,222235.07921239
58150003,58150,4733730,292728
54700006,54700,4890900,604400
56850004,56850,4781518.747966,-334291.54336
67800001,67800,4861383,776136
42140001,42140,4563500,437900
21800007,21800,4729000,510000
37220001,37220,4712200,43100
76220009,76220,4948500,170100
60280001,60280,4940800,278100
13800011,13800,4349800,497900
21700007,21700,4713800,495700
35600003,35600,4767365,-206466
36500004,36500,4689000,140100
50270002,50270,4938496,-175198
29720003,29720,4787171.854,-424078.876
62118002,62118,5030600,295200
37210002,37210,4741400,85000
64140007,64140,4332900,-38200
68270002,68270,4780600,733700
1400005,01400,4611765,496036
78540001,78540,4897600,199500
17640003,17640,4563709.3,-106352.59
49000011,49000,4746100,-61600
51370003,51370,4921872,396403
8300001,08300,4951100,436800
38530001,38530,4543535.6491454,600592.25038886
26300016,26300,4503568.7372844,508053.0996007
62140003,62140,5037288.1298871,202248.9605961
25420002,25420,4748200,678000
86180001,86180,4659739.0880917,35110.607183029
94204001,94200,4881900,239600
70800002,70800,4788200,629500
29120006,29120,4782021,-428489
39100003,39100,4702000,549500
85804001,85800,4669600,-192800
30500001,30500,4426800,419600
83440003,83440,4360600,676700
13130006,13130,4351900,520000
35400012,35400,4861300,-198200
6110006,06110,4357300,700100
11390001,11330,4296000,252900
1320004,01320,4599846.1128397,517437.23202515
62147006,62147,5011138.2,303605.6
73130004,73130,4534215.3,629866.4
22420003,22420,4860911.0234686,-347832.72057
80410005,80410,5018178.5861603,149438.16717327
19250006,19250,4547595.1,216092.5
34160003,34160,4367500,398300
20145001,20145,4184900,940000
14980002,14980,4920000,-45900
34690011,34690,4356100,379700
21121008,21121,4735600,503300
35170002,35170,4802900,-172800
63000024,63000,4578800,305700
40240008,40240,4397700,-23600
29700004,29700,4797225.1594559,-413524.62363191
25750003,25750,4751862.7,665295.9
22500006,22500,4876900,-304000
79800013,79800,4637087.1818995,-11845.681235942
53700001,53700,4834056.1388988,-26950.407978172
50200014,50200,4905004.7,-144047.5
29260007,29260,4857600,-431800
60150005,60150,4947000,286000
67500012,67500,4881912.1,778470.2
45170007,45170,4807300,213600
50350003,50350,4884461.2,-158358
50800006,50800,4884751.7,-120918.9
6210010,06210,4353400,693400
29500003,29500,4799900,-405300
11130001,11130,4303100,296500
2140003,02140,4983877.7788156,391678.79440021
50470001,50470,4960019.2093549,-159900.82883
83690002,83690,4356274.95614,623623.619218
59190003,59190,5071500,254300
95260003,95260,4913800,227500
74540001,74540,4581900,600400
46300011,46300,4474000,139100
57300002,57300,4924100,621000
7200007,07200,4461547.1044958,440739.15609741
42370003,42370,4605274.2688023,393023.13405276
60610002,60610,4935731.8877451,277637.57910323
5260001,05260,4464668,618157
40160004,40160,4432700,-94400
42120006,42120,4601533.9,409089.3
61300002,61300,4876400,61900
22740001,22740,4878276.6,-312317.9
27000004,27000,4902379,117388
5000005,05000,4454500,606600
19130003,19130,4524400,141500
45600002,45600,4778155.46647,237469.262458
33820001,33820,4522700,-57300
56200001,56200,4777100,-213100
29200018,29200,4840300,-447800
66680001,66680,4266300,284600
67690002,67690,4890284,796865.1
77370001,77370,4855809.4704,302534.519556
78114001,78114,4872500,208300
53970001,53970,4802500,-76900
37270001,37270,4738400,84300
25000021,25320,4720500,588700
63540002,63540,4573700,309900
43100002,43100,4528900,336900
56100008,56100,4774700,-338800
3100008,03100,4633362,260087
67310004,67310,4863500,746800
37150002,37150,4732800,98700
76350001,76350,4934600,109600
88580001,88580,4824200,695400
59138001,59138,5021700,384900
33140012,33140,4477400,-56300
42110001,42110,4572200,422700
62223001,62223,5030400,278900
13410005,13410,4364764.5,525628.7
52112001,52100,4864900,495900
73800006,73800,4544424.8152172,603344.26166694
38530004,38530,4547000,599300
59310006,59310,5047610.1096486,323490.29753367
3300004,03300,4618100,346200
83170012,83170,4342412.30141,596988.461932
29550001,29550,4818100,-423000
62840006,62840,5062577.3,277264.1
81990003,81990,4389247.503,216522.366
21490005,21490,4739762.7952387,513210.43962844
13590004,13590,4347728.8100901,549150.95356275
32400006,32400,4365700,-7500
21400009,21400,4787249,457045.8
62153004,62153,5040430.3979972,274274.77754803
71370007,71370,4675204.4143998,500660.65144523
16500002,16500,4602100,65600
28240006,28240,4846800,101000
61700002,61700,4858085.0941341,-64038.866532045
83160008,83160,4313400,598300
72500001,72500,4768700,43300
78200001,78200,4898100,168900
11430002,11430,4311800,310400
72220005,72220,4787600,21600
51360001,51360,4917360,418370
16000008,16000,4564300,13500
2280001,02820,4953100,385600
56301001,56300,4806831,-294579
77680003,77680,4878203,265712
51420001,51420,4928500,410900
57400001,57400,4874000,707000
29820001,29820,4842700,-457300
41000020,41000,4759557.563159,130107.17505701
85120005,85120,4665000,-75300
13170010,13170,4341100,530800
81120001,81120,4377200,218300
21600006,21600,4728200,506300
75015034,75015,4884800,230300
37400002,37400,4740400,101800
73460003,73460,4563300,631200
18400004,18400,4699600,224900
90200002,90200,4773700,683600
77508001,77500,4887800,260900
2120004,02120,4990249,363841
57340003,57340,4893275.0469605,665262.11167725
93150008,93150,4894800,246700
14600003,14600,4941657,25936
68703001,68700,4779400,717000
8800001,08800,4988000,474200
50600004,50600,4857375,-108262
33400005,33400,4480700,-57300
52220001,52220,4849100,477800
88320001,88320,4807449.084,578766.316
20000002,20090,4193336,874403
14110002,14110,4885624,-53892
41000019,41000,4760400,131500
95420003,95420,4914700,178700
14130001,14130,4928865,19554
33510003,33510,4474500,-109300
62210002,62210,5040000,283100
67190004,67190,4853268,747038
64150004,64150,4337400,-62300
78360002,78360,4890666,211625
60000008,60000,4943300,204600
72560001,72560,4798100,27800
34350003,34350,4329595.01369,321755.178874
63200002,63200,4588400,311500
80250001,80250,4975048.8813391,235907.1858947
42120003,42120,4602900,409600
86500001,86500,4643100,88400
24420002,24420,4530468.5973268,87342.485712898
53002001,53000,4807900,-79900
71590001,71590,4686200,495000
50580002,50580,4933600,-169300
88650005,88650,4822024.7,694524.8
1350003,01350,4584829.0858556,577006.40752309
76570001,76570,4956400,95200
65000011,65000,4323586,5493.6
11130002,11130,4302700,299500
12400005,12400,4395700,286800
83320002,83320,4309285.5,607927.7
35540009,35540,4853000,-185100
38080003,38080,4561432,522510
14170006,14170,4902486.491968,-2625.7792195654
42440011,42440,4585602.3,381192.9
69210002,69120,4574800,493100
81000002,81000,4394553.9324041,213315.07709231
38114002,38114,4512600,603300
67520001,67520,4861685.458097,750229.72083235
33310009,33310,4486500,-52000
10800002,10800,4828100,409500
33950003,33950,4479033.9898736,-114608.24064777
60120002,60120,4963618,229025
40630004,40630,4414717.2638891,-73739.597895759
30130014,30130,4425214.794832,464695.18799714
57155002,57155,4906705.36,614256.08
21360006,21360,4711350.3,471208.1
26100009,26100,4504424.3035506,503125.36164688
40660005,40660,4379536.3098096,-139012.42711202
89100009,89100,4818722.2861284,331780.43719671
81250004,81250,4388905.345,246155.885
74930001,74930,4613200,627000
6330003,06330,4366700,705100
41500001,41500,4769700,150100
84976001,84200,4405145,504122
6345001,06345,4374331.0338554,732132.61846714
52100011,52100,4864300,496900
68330002,68330,4759800,759000
92300004,75017,4889300,230200
31130011,31130,4358938.1615946,151400.18981476
78000008,78000,4880000,213300
13013018,13013,4333500.0942578,545385.91854
6240006,06240,4375000,742300
44360005,44360,4732000,-173800
67190009,67190,4853400,740200
77440002,77440,4902200,303300
91160010,91160,4869400,228200
45190001,45190,4776900,161500
59780001,59780,5061500,323700
85300001,85300,4684600,-188200
66000016,66000,4267900,285200
37000016,37000,4739377.902,66974.657
72340001,72340,4774000,58300
76280002,76280,4964033,22423
17700003,17700,4611100,-73900
84510001,84510,4390600,494800
38270006,38270,4534164.9573689,506524.77531786
95270001,95270,4911900,242700
33113002,33113,4442900,-49100
78570005,78570,4897609.1,204613.4
88440001,88440,4830500,638800
34350005,34350,4326938.8,323798.1
14670001,14670,4918200,-18200
1440001,01440,4623800,522800
2210002,02210,4920225.5,336552.4
28100006,28100,4874300,139000
2400001,02400,4904000,338700
67160003,67160,4897167.5,799146.48
76590003,76590,4980900,117200
59554002,59554,5019307.46494,321331.274963
4000001,04000,4407600,618800
31620014,31620,4381252.9765718,136191.15182773
42230002,42230,4543436.14775,433156.142347
12390001,12390,4440500,229600
49122001,49122,4714300,-89300
87140004,87140,4599300,127200
59494002,59494,5037600,347400
83310007,83310,4324900,653500
63118001,63118,4583600,309500
59120002,59120,5061300,300500
81580001,81580,4356600,213000
82100003,82100,4404315,110469
78630011,78630,4892509.0170132,199306.66183828
6130012,06130,4363902.3713571,697630.76001534
37300008,37300,4734900,66100
41600005,41600,4758500,202600
68300003,68300,4760500,754300
78410002,78410,4896631.638097,186670.49841285
80800006,80800,4989800,249400
15000005,15000,4492300,243500
78480001,78480,4898600,196900
22302001,22300,4871900,-341600
86500002,86500,4641900,85500
1390002,01390,4592800,498800
61100003,61100,4875287.18,-57672.66
63330002,63330,4611100,269800
77700004,77700,4885000,281900
37000007,37000,4738000,66900
41350007,41350,4757023.447,137039.328
42152003,42152,4549206.3487867,455639.10043785
68520004,68520,4774100,714800
56370007,56370,4752962.1,-275439.6
21140003,21140,4749230,434084
6270003,06270,4362900,713400
59300025,59300,5033437.5465375,351662.78967671
28260005,28260,4886100,145900
86700005,86700,4629687.6920527,17957.93399406
71240009,71240,4669482.1,485784.4
38830002,38830,4537446.9,605157.2
34310002,34310,4332600,305100
79160003,79160,4642900,-50700
25450001,25450,4724749.3,687872
84360004,84360,4374937.1592296,530978.77455297
58660001,58660,4701100,317800
12850004,12850,4436400,258800
50000009,50000,4910095.8555807,-106761.72469115
50000006,50000,4916281,-112662
78690002,78690,4871400,192600
53500003,53500,4829700,-91300
91250004,91250,4859400,250300
22400001,22400,4846721.98707,-252152.26987
91410003,91410,4852800,202300
26270006,26270,4470600,480000
59114004,59114,5080400,257800
43290001,43290,4518157,431425
39150001,39150,4657200,595600
13300011,13300,4365300,510000
19100001,19100,4515300,150900
27240001,27240,4886599,107086
78680002,78680,4897900,195500
21130010,21130,4717900,533400
73100008,73500,4526570.742,681213.815
49450003,49450,4709600,-100500
35780001,35730,4861000,-206700
81100003,81100,4359700,226000
59190002,59190,5073900,254900
33850002,33850,4473400,-59900
49100002,49100,4748140.5992726,-57363.141293442
59250002,59250,5077200,312700
20167003,20090,4195300,878200
13870001,13870,4390177,480340
34200012,34200,4340800,367000
42210001,42210,4564400,423400
57160006,57160,4912000,608300
35200003,35200,4809100,-164200
34190001,34190,4393026,370595
62000005,62000,5028087,278103
38300004,38300,4558600,526400
69150001,69150,4577200,497000
73400003,73400,4574710.723,641838.041
83400006,83400,4311303.3584716,611631.60143735
86100013,86100,4690600,52400
12580001,12580,4457000,259200
80000014,80000,4991144.285,225197.699
50300005,50300,4867800,-135100
74260002,74260,4614900,665600
3200002,03200,4611614,343769
93240001,93240,4894900,238500
72190005,72190,4803274.8895414,19674.858185651
11000016,11000,4323600,236900
92190003,92190,4881320.03,221690.094
57117001,57645,4911700,627900
69330005,69330,4578200,500500
59650002,59491,5066480,314041
49320003,49320,4734100,-43200
2400004,02400,4903700,339000
1500001,01500,4596243.9754254,535907.07856714
62330002,62330,5061200,249300
37390002,37390,4743900,69900
42600007,42600,4559600,408300
83190004,83190,4313300,584600
44190002,44190,4709800,-129600
68360004,68360,4789800,722200
54840004,54840,4869100,596900
19240003,19240,4525300,146100
13220004,13220,4339047.7933905,516346.39372955
78180002,78180,4879800,204800
69510004,69510,4569700,468500
1120006,01120,4584600,504100
7220003,07220,4447589.64,469209.58
86160002,86160,4637400,40700
77400008,77400,4889600,271600
76600014,76660,4983000,140400
79310001,79310,4654600,-31400
62530001,62530,5045200,263700
19300003,19300,4539800,203600
78175001,78100,4890300,208400
29830002,29830,4854000,-466000
85800002,85800,4670100,-193000
44400005,44400,4715500,-153700
67130003,67130,4847898,721340
69330003,69330,4577600,499100
20218004,20218,4246300,920500
25300006,25300,4691400,631900
91760001,91760,4850264,234774
69160003,69160,4576400,475900
5300005,05300,4431100,582300
86400004,86400,4615200,29400
48600003,48600,4478400,363600
15600003,15600,4471400,220300
62170005,62170,5045800,175800
91210007,91210,4867600,241100
26120001,26120,4490200,500800
35590004,35590,4816800,-187300
88400002,88400,4807900,688900
37250002,37250,4729300,71900
44190001,44190,4708400,-126300
35000020,35000,4811400,-163800
11500002,11500,4287800,218300
69571001,69570,4582100,476600
31410001,31410,4335500,123900
59360003,59360,5009447.91504,353760.957315
47300002,47300,4440400,68800
59155007,59155,5058400,308400
91210008,91210,4868700,240100
50330002,50330,4966700,-139100
63400001,63400,4577500,306400
74302001,74300,4606100,656400
6250009,06250,4358400,702500
80190002,80190,4976400,292100
13500005,13500,4341300,501700
74970001,74970,4608000,650200
78700002,78700,4900644.751,211854.078
7200015,07200,4461123.4449355,440950.38306401
71160002,71160,4648800,399300
30100018,30100,4411400,410100
43200002,43200,4514693,412796
67470001,67470,4889483,808632
36400005,36400,4658282,199916
86220003,86220,4694800,60800
70190005,70190,4741800,607500
44570007,44570,4730503.3,-221225.9
14780003,14780,4930182.7,-31864.3
27460003,27460,4932000,115600
77520002,77520,4847636.8,313941.3
74270006,74270,4601600,594400
42600001,42600,4560100,406100
29160005,29160,4824830.7562087,-441600.90342354
33740001,33740,4476900,-111100
61130001,61130,4837500,54200
71290003,71290,4655900,499600
20213006,20213,4244620.2275126,950761.31150759
56340001,56340,4759997,-311087
33260010,33260,4454900,-115800
26300013,26300,4500700,492800
86360004,86360,4663200,35600
84310004,84310,4392500,491300
57150002,57150,4920200,670800
93150007,93150,4894800,243800
62120006,62120,5062900,239000
33600006,33600,4479900,-66400
94110004,94110,4880100,234000
31130003,31130,4360900,148900
31700004,31700,4362600,139800
62149001,62149,5051200,274600
49280001,49280,4706000,-94100
62138002,62138,5051000,278400
13710002,13710,4347800,553800
94550001,94550,4876700,236800
59700004,59700,5066400,308900
6230002,06230,4370600,730100
69290001,69290,4574700,474100
84000008,84000,4395100,482500
76160002,76160,4944100,114800
65000004,65000,4322300,5800
31120005,31120,4354300,141600
67150001,67150,4841500,763600
80480001,80480,4987000,224100
69720002,69720,4569100,503600
74100005,74100,4619400,624100
95170002,95170,4896100,232600
77700003,77700,4887200,279800
74800002,74800,4607300,639200
71100008,71100,4678200,484700
83170003,83170,4340600,607300
38190004,38330,4524700,586800
83220002,83220,4310700,602700
83490002,83490,4346800,654900
34000009,34000,4360600,388700
51200004,51200,4904700,395000
76330003,76330,4948900,56600
59380002,59380,5097300,242300
75015011,75015,4882800,227200
55100003,55100,4916800,538700
64000007,64000,4333900,-38000
68180001,68180,4808000,739800
40530002,40530,4358600,-142000
40530001,40530,4358700,-142000
78110002,78110,4889600,212600
59400004,59400,5016900,323200
75012010,75012,4884200,237300
20215001,20215,4250000,946600
41600004,41600,4766300,193000
84700004,84700,4400900,487300
64110003,64110,4328000,-38800
41170002,41170,4798300,91300
10250002,10250,4797500,449400
13010011,13010,4326800,541500
56000004,56000,4766600,-279400
50000007,50000,4911630.1972112,-105833.12301737
30000006,30900,4383800,437200
81100004,81100,4360700,224500
31400006,31400,4357500,149000
54270002,54270,4870800,623500
38160003,38160,4516100,535000
25150002,25150,4739100,677000
35830002,35830,4817227.3,-164120.1
59100003,59100,5069400,318300
50130001,50130,4962600,-162800
77100008,77100,4895700,288500
76600010,76600,4949400,9700
73100005,73100,4569700,590800
57400005,57400,4873500,704600
80000009,80090,4988200,232700
72230005,72350,4802300,-32400
62300005,62300,5042700,281900
51100015,51100,4925600,404700
59000010,59000,5063200,307000
30126005,30126,4400100,470100
13100005,13100,4351800,546500
32500005,32500,4385300,66400
71130005,71130,4659700,405200
49220003,49220,4761800,-72100
76380002,76380,4945879,104473
34130002,34130,4363900,396400
67340001,67340,4886600,747400
21210005,21210,4728300,422900
39300008,39300,4674865.2,590516.1
68127002,68127,4795000,737500
45520004,45520,4797593.295,186012.188
28190001,28190,4842400,136100
83490005,83490,4347084.1,656655.7
13011026,13011,4329500,548000
50530002,50530,4875200,-145900
26700002,26700,4440390.5,468950.8
45140005,45140,4792400,184500
54200014,54200,4866160.7195698,590900.26115648
85690001,85690,4683042.5422233,-212753.41796875
33240005,33240,4497500,-43300
20200016,20200,4270358.1401618,944219.35452675
12110004,12110,4456100,223100
28330002,28330,4814400,97200
30120003,30120,4397400,359200
24200001,24200,4492000,120600
43230002,43230,4520879.54502,350687.903911
83240007,83240,4318400,654300
30100003,30100,4414100,409000
14400003,14400,4927100,-69900
47150003,47150,4452472.8787351,76066.098824027
5600002,05600,4466100,661800
63940001,63940,4548106,372648
31570002,31570,4356100,165500
87380002,87380,4561900,143800
85110005,85110,4669300,-105400
85640001,85640,4677600,-106600
68540001,68540,4786600,725600
72130009,72130,4831727.4120676,-2515.7911
17420001,17420,4565100,-108500
81370004,81370,4375300,165900
63310002,63310,4601700,334900
62610004,62610,5085200,198700
7800003,07800,4480700,479200
62114002,62114,5045500,268400
72400001,72400,4818200,66200
5190002,05190,4446700,617900
73490002,73490,4556300,596600
69430001,69430,4614600,459900
38380003,38380,4538800,573000
38440004,38440,4549600,514300
88650004,88650,4818800,695400
92600007,92600,4891500,228300
31410007,31410,4333000,131700
43110002,43110,4537163.708902,420778.38597495
71140002,71140,4662400,375700
2600006,02600,4925600,308000
80100010,80100,5011300,182900
6600027,06600,4357734.4,710700.5
33400011,33400,4480700,-59100
89144002,89144,4789500,375800
92230003,92230,4892600,229200
23000004,23000,4618300,184600
59541001,59540,5012900,342600
85550001,85550,4689000,-212300
13230004,13230,4339096.07,481006
36400004,36400,4657400,197700
25290005,25290,4710500,613100
66300017,66300,4259142.2,284252.3
50220002,50220,4861700,-128000
29200008,29200,4838900,-452800
71700010,71700,4659822.7248847,490386.72210453
35610001,35610,4855200,-153400
67200011,67200,4857307,771737
42100021,42100,4542400,441000
87430004,87430,4584680.8623992,117204.99263278
28240005,28240,4847500,102600
84210003,84210,4400500,505100
40700003,40700,4363700,-61400
54970001,54970,4931900,579900
85603001,85600,4697800,-130600
69700001,69700,4558600,475500
91940009,91940,4867800,219900
36120001,36120,4674600,184600
45550002,45550,4787100,213300
32150003,32150,4393400,-6400
28200003,28200,4806700,130200
50204001,50200,4906800,-143100
88140006,88140,4818800,589400
6620001,06620,4379666.1,694983.1
38350006,38350,4494100,576300
