country,country_code,id,cp,ville,adresse,latitude,longitude,enseigne,gazole,e10,sp98,updated_at,source
Espagne,ES,ES-1097,39706,Castro-Urdiales,"CARRETERA N-634 KM. 136,400",43.341194,-3.15475,REPSOL,1.579,1.549,1.649,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-9768,39706,Castro-Urdiales,"CARRETERA N-634 KM. 136,4",43.340917,-3.155083,REPSOL,1.579,1.549,1.649,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-1016,39585,Cillorigo de Liébana,CN-621 km 150,43.167083,-4.606194,ESTACION DE SERVICIO LIEBANA S.L,1.449,1.439,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-1069,39750,Colindres,"CARRETERA N-634 KM. 173,3",43.394806,-3.458722,PETRONOR,1.635,1.549,1.669,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-16067,39750,Colindres,"CALLE LA MAR, 47",43.393556,-3.463167,BALLENOIL,1.389,1.399,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-10722,39520,Comillas,PASEO ESTRADA,43.370333,-4.281556,COOPERATIVA RUISEÑADA,1.395,1.385,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-12213,39400,Corrales de Buelna (Los),"CARRETERA NACIONAL 611 KM. 170,940",43.252444,-4.070972,SHELL,1.549,1.479,1.579,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-1004,39400,Corrales de Buelna (Los),BARRIO SOMAHOZ,43.248806,-4.064667,E.S. MARJA,1.410,1.350,1.560,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-14154,39408,Corrales de Buelna (Los),"BARRIO BARROS, 9",43.286083,-4.077889,MOEVE,1.589,1.499,1.619,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-424,39408,Corrales de Buelna (Los),BARRIO SAN MATEO (CR N-611  PALENCIA-SANTANDER km 174),43.268583,-4.073861,E.S. SOMAHOZ,1.419,1.359,1.569,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-15418,39699,Corvera de Toranzo,"POLIGONO RIO PAS, SN",43.215833,-3.940194,TALLERES Y SERVICIOS VILLEGAR,1.560,,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-1077,39699,Corvera de Toranzo,"CR N-623, 116",43.218333,-3.943222,REPSOL,1.635,1.505,1.625,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-1086,39716,Entrambasaguas,"AU A-8, 195",43.389806,-3.6835,REPSOL,1.615,1.525,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-1071,39716,Entrambasaguas,CARRETERA N-634 KM. 195,43.388417,-3.685028,REPSOL,1.599,1.559,1.649,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-1046,39716,Entrambasaguas,CTRA. N-634 km 196,43.388583,-3.687083,REPSOL,1.639,1.569,1.689,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-1032,39795,Escalante,"CARRETERA CA-148 KM. 0,3",43.426083,-3.522444,REPSOL,1.609,1.499,1.669,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-1010,39730,Hazas de Cesto,CARRETERA IRUN-LA CORUÑA KM. 188,43.414194,-3.578556,REPSOL,1.589,1.519,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-1058,39770,Laredo,CARRETERA N-634 KM. 171,43.399833,-3.439222,REPSOL,1.635,1.555,1.675,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-423,39776,Liendo,N-634 km 165,43.398583,-3.365528,VALLE DE LIENDO,1.579,1.509,1.579,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-10895,39718,Liérganes,"CARRETERA NACIONAL 634 km 204,850",43.358972,-3.76775,AREA DE SERVICIO PAMANES,1.629,1.559,1.659,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-15990,39618,Marina de Cudeyo,"BARRIO PONTEJOS - OTERO 230M, S/N",43.410861,-3.789528,BALLENOIL,1.389,1.409,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-1044,39130,Marina de Cudeyo,"CARRETERA CR CA-141 KM. 7,8",43.425833,-3.769333,REPSOL,1.595,1.529,1.649,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-1059,39710,Medio Cudeyo,"CARRETERA N-634A KM. 199,5",43.383472,-3.73775,BALLENOIL,1.359,1.369,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-13947,39710,Medio Cudeyo,"CAMINO RUFRIEGO, 0",43.391028,-3.744917,PETROLEOS DE CUDEYO,1.379,1.389,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-997,39792,Medio Cudeyo,"CARRETERA N-635 KM. 10,200",43.396583,-3.787222,MOEVE,1.589,1.499,1.639,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-1038,39192,Meruelo,"CR CA-147, 4,7",43.447306,-3.562611,REPSOL,1.619,1.499,1.619,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-10964,39192,Meruelo,Bº BOCILLO 16,43.454806,-3.57775,AGROCANTABRIA,1.480,1.400,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-8506,39310,Miengo,CARRETERA A67 KM. 13,43.406722,-3.985806,CEPSA,1.599,1.519,1.659,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-8505,39310,Miengo,CARRETERA A67 KM. 13,43.407778,-3.987222,CEPSA,1.599,1.519,1.659,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-10049,39318,Miengo,"AVENIDA CANTABRIA, 1495",43.413833,-4.011222,EL CENTRO,1.419,1.419,1.699,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-1045,39430,Molledo,CARRETERA N-611 KM. 159,43.131389,-4.049,PETRONOR,1.579,1.525,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-14771,39627,Penagos,"CALLE PUMARIJO, 2",43.332389,-3.839417,CEPSA,1.619,1.539,1.679,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-8363,39470,Piélagos,"AVENIDA LUIS DE LA CONCHA, 63",43.355222,-3.955306,MOEVE,1.578,1.518,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-1062,39612,Piélagos,CARRETERA N-623 KM. 136,43.358278,-3.924083,GALP,1.529,1.459,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-1068,39478,Piélagos,CARRETERA N-611 KM. 197,43.408472,-3.945806,BALLENOIL,1.329,1.299,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-13158,39312,Polanco,"BARRIO REQUEJADA  EN  REQUEJADA, 2",43.391667,-4.021694,BP POLANCO,1.579,1.509,1.629,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-999,39670,Puente Viesgo,N-623 km 28,43.328167,-3.967583,MEROIL,1.519,1.449,1.515,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-8063,39800,Ramales de la Victoria,N-629 CERECEDA-COLINDRES km 67.8,43.251889,-3.461944,AVIA,1.429,1.429,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-8145,39200,Reinosa,"AVENIDA CANTABRIA, 99",43.007139,-4.12875,MOEVE,1.589,1.509,1.649,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-7960,39200,Reinosa,"AVENIDA CANTABRIA, 73",43.003861,-4.131667,REPSOL,1.589,1.509,1.639,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-14053,39200,Reinosa,"POLIGONO SEPES-LA VEGA, PARCELA 74-80, 74",42.995194,-4.131333,CEPSA,1.599,1.519,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-1005,39538,Reocín,"CALLE LA MIES S/N AUTOVIA A8 SALIDA 234, ",43.353889,-4.093056,MOEVE,1.609,1.509,1.649,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-1041,39530,Reocín,"CARRETERA PUENTE SAN MIGUEL- SANTILLANA DEL MAR KM. 1,2",43.368611,-4.089444,PETRONOR,1.589,1.519,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-1013,39530,Reocín,AUTOVIA AUTOVIA DEL CANTABRICOA-8 KM. 234,43.356,-4.094167,CEPSA,1.599,1.519,1.639,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-9225,39150,Ribamontán al Mar,"CALLE CASTANEDO-EL SOLARON, 13",43.446667,-3.698944,MOEVE,1.549,1.529,1.649,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-996,39160,Ribamontán al Mar,"CALLE ZUÑEDA, 7",43.456778,-3.709361,REPSOL,1.569,1.520,1.640,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-1094,39794,Ribamontán al Monte,AUTOVIA A-8 KM. 194,43.391056,-3.665,MOEVE,1.609,1.519,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-1040,39554,Rionansa,"CARRETERA CA-182 KM. 15,4",43.254194,-4.405361,PETRONOR,1.585,1.505,1.675,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-11073,39720,Riotuerto,"BALDELAZON S/N (S-533 km 4,2)",43.35775,-3.709833,EESS LA CAVADA,1.699,1.599,1.769,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-1012,39513,Ruente,CARRETERA COMARCAL 625 KM. 48400,43.269333,-4.249639,CEPSA,1.584,1.509,1.639,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-1081,39527,Ruiloba,"CARRETERA EL PORTILLO KM. 21,5",43.387639,-4.279472,REPSOL,1.579,1.545,1.705,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-11743,39409,San Felices de Buelna,"CARRETERA LOS CORRALES DE BUELNA-PUENTE VIESGO KM. 1,500",43.266639,-4.052917,AREA DE SERVICIO URAL,1.419,1.359,1.569,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-1092,39540,San Vicente de la Barquera,CARRETERA E-70/N-634 KM. 270,43.388361,-4.407833,E.S.SOLBAS,1.499,1.499,1.599,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-10858,39110,Santa Cruz de Bezana,"CALLE JOSE MARIA PEREDA, 6",43.464056,-3.875944,BALLENOIL,1.329,1.299,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-11069,39100,Santa Cruz de Bezana,"AVENIDA MARQUES DE VALDECILLA, 121",43.467806,-3.890611,EXPOMARINA,1.500,1.470,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-12894,39100,Santa Cruz de Bezana,"AVENIDA SANTA CRUZ (LA), 34",43.432944,-3.913611,PETROPRIX BEZANA,1.329,1.299,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-1017,39100,Santa Cruz de Bezana,"AVENIDA AVENIDA MARQUES DE VALDECILLA, 149",43.466444,-3.880861,PLENERGY,1.329,1.299,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-994,39108,Santa Cruz de Bezana,"AVENIDA DE LOS CONDES, SN, ",43.433222,-3.917694,REPSOL,1.599,1.555,1.675,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-16380,39110,Santa Cruz de Bezana,"AVENIDA AVENIDA MARQUÉS DE VALDECILLA, 90",43.4655,-3.874417,PLENERGY,1.329,1.299,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-14048,39626,Santa María de Cayón,"BARRIO LAS HUERTAS, 174",43.313306,-3.879472,E.S. ARGOMILLA,1.559,1.499,1.669,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-1001,39627,Santa María de Cayón,CARRETERA IRUN-LA CORUÑA KM. 217,43.320694,-3.867861,REPSOL,1.579,1.519,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-1000,39010,Santander,"AVENIDA VALDECILLA, 10",43.458028,-3.828917,MOEVE,1.569,1.489,1.629,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-1053,39004,Santander,"PLAZA MATIAS MONTERO, S/N",43.462667,-3.796361,REPSOL,1.579,1.539,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-14940,39011,Santander,"CALLE FAUSTINO CAVADAS, 32",43.440417,-3.85875,PETROPRIX,1.369,1.339,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-9632,39011,Santander,ISLA DEL OLEO 19 - POL. IND. NUEVA MONTAÑA,43.441722,-3.847056,BEROIL,1.329,1.309,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-1043,39011,Santander,"CALLE NAOS, 1",43.434889,-3.836528,REPSOL,1.579,1.529,1.679,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-16310,39011,Santander,"CALLE JOAQUIN SALAS, 6",43.442639,-3.864417,BALLENOIL,1.369,1.339,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-9564,39011,Santander,"AVENIDA AVDA PARAYAS, 12",43.450056,-3.830472,EASYGAS,1.379,1.349,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-1029,39011,Santander,"AVENIDA VICENTE TRUEBA, SN",43.457083,-3.856917,GASOLINERA ALISAL,1.329,1.299,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-16433,39011,Santander,"CALLE C/ GUTIÉRREZ SOLANA, 10",43.461194,-3.836278,PLENERGY,1.369,1.339,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-15857,39011,Santander,"AVENIDA CANDINA, 15",43.452194,-3.830833,PETROPRIX,1.369,1.339,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-11239,39011,Santander,"BARRIO CAMARREAL, 150",43.444361,-3.874222,REPSOL,1.599,1.555,1.675,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-1014,39011,Santander,"AVENIDA CARDENAL HERRERA ORIA, 38",43.459083,-3.841194,REPSOL,1.569,1.529,1.639,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-8892,39011,Santander,"POLIGONO EL CAMPON,, S/N",43.45125,-3.859694,BALLENOIL,1.329,1.299,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-420,39011,Santander,"AREA, ARRABAL PUERTO DE RAOS, 8",43.434139,-3.833333,"EESSMAS, S.L.",1.559,1.509,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-1026,39011,Santander,"CALLE JOAQUÍN RODRIGUO, 2",43.456306,-3.863361,CARREFOUR,1.479,1.449,1.629,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-1025,39011,Santander,"CALLE EL EMPALME, ",43.446444,-3.85375,CARREFOUR,1.479,1.449,1.629,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-15541,39011,Santander,"AVENIDA NUEVA MONTAÑA 2F, 2",43.440167,-3.843667,CEPSA,1.629,1.539,1.639,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-11930,39011,Santander,"CALLE LA PESETA, 1",43.4405,-3.839111,E.S.NUEVA MONTAÑA,1.389,1.349,1.599,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-1063,39011,Santander,CARRETERA N-623 KM. 390,43.447639,-3.854528,GALP,1.559,1.549,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-1056,39005,Santander,"CALLE JOAQUIN COSTA, SN",43.4715,-3.781806,REPSOL,1.579,1.545,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-12011,39005,Santander,"AVENIDA CASTROS (LOS), 113",43.468056,-3.81625,PLENERGY,1.369,1.339,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-1020,39012,Santander,"CALLE REPUENTE, 35",43.464556,-3.83325,PETROPRIX,1.369,1.339,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-15329,39012,Santander,"CALLE REPUENTE, 30",43.465028,-3.834417,GALP,1.589,1.539,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-9541,39012,Santander,"CALLE CAMUS, 75",43.485333,-3.800083,MEROIL,1.549,1.519,1.629,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-1042,39012,Santander,"CR CA-230 (ALBERICIA-SARDINERO, 0,1",43.463083,-3.838528,REPSOL,1.589,1.529,1.649,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-15589,39012,Santander,"CALLE REPUENTE, 53",43.463278,-3.836139,BALLENOIL,1.369,1.339,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-11412,39012,Santander,"CALLE JOSEFA DE LA MAZA, 2",43.466917,-3.834,MOEVE,1.569,1.489,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-1074,39009,Santander,"CL CASTILLA, 91",43.453556,-3.824139,REPSOL,1.579,1.535,1.655,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-16289,39009,Santander,"CALLE SAN MARTÍN DEL PINO, S/N",43.443472,-3.855472,PLENERGY,1.369,1.339,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-15017,39011,Santander,"CALLE REPUBLICA CHECA, 1",43.457806,-3.859333,NUEVA ALISAL,1.369,1.339,1.599,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-16249,39314,Santillana del Mar,"BARRIO VIVEDA, S/N",43.37725,-4.049444,PLENERGY,1.369,1.289,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-1034,39314,Santillana del Mar,CARRETERA 6316 KM.2 KM. 2,43.378278,-4.05975,REPSOL,1.579,1.515,1.685,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-11459,39691,Santiurde de Toranzo,"CARRETERA CA-270 KM. 1,1",43.272972,-3.935306,REPSOL,1.579,1.519,1.659,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-15962,39740,Santoña,"CALLE BALDOMERO VILLEGAS, 36",43.446028,-3.459528,PLENERGY,1.389,1.399,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-1037,39740,Santoña,"CR CA-141, 38,0",43.449583,-3.457083,REPSOL,1.615,1.499,1.669,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-13107,39740,Santoña,"POLIGONO LAS MARISMAS, 5",43.445556,-3.460278,AVIA,1.594,1.499,1.675,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-1011,39806,Soba,"BARRIO SAN JUAN DE SOBA (CTRA- COMARCAL RAMALES-VALLE D km 6,4)",43.209722,-3.472361,(SIN RÓTULO),1.390,1.350,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-11116,39738,Solórzano,"BARRIO MIES DE PELAYO  CA-266, KM 4,3, S/N",43.3905,-3.588417,CAMPIEZO -AVIA,1.529,1.500,1.589,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-1093,39340,Suances,"AVDA. JOSE ANTONIO, 46,0 (S-472 km 5,3)",43.420056,-4.039,BALLENOIL,1.369,1.289,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-1083,39350,Suances,"AVENIDA SAN SATURNINO, S/N",43.397806,-4.049056,REPSOL,1.579,1.499,1.639,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-11779,39300,Torrelavega,"AVENIDA BILBAO, POLIGONO LOS OCHOS, S/N",43.341167,-4.031,CARREFOUR,1.479,1.449,1.629,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-1008,39300,Torrelavega,"AVENIDA SOLVAY, 85",43.369667,-4.042861,MEROIL,1.395,1.355,1.555,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-419,39300,Torrelavega,"PABLO GARNICA S/N, ESQ. PINTOR PANCHO COSSIO",43.352139,-4.050667,CEPSA,1.639,1.529,1.628,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-14553,39300,Torrelavega,"BARRIO SIERRAPANDO, 371",43.34275,-4.029833,NIEVES,1.366,1.297,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-1072,39300,Torrelavega,"AVENIDA DE OVIEDO, 24",43.356056,-4.069472,CEPSA,1.599,1.539,1.639,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-1073,39300,Torrelavega,"AVDA. OVIEDO, 24 (N-634A km 232,3)",43.355972,-4.069472,BALLENOIL,1.365,1.289,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-8143,39300,Torrelavega,"PASEO JULIO HAUZEUR, 6",43.351528,-4.058583,AREA DE SERVICIO TORRELAVEGA,1.539,1.459,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-1015,39300,Torrelavega,"AVDA. FERNANDEZ VALLEJO, 12",43.343792,-4.046338,"RUYCOPETROL, S.L.",1.389,1.349,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-14522,39300,Torrelavega,"AVENIDA MONECHE, SN",43.359111,-4.065333,GALP,1.419,1.379,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-1067,39317,Torrelavega,"AVENIDA DE BILBAO, 117 / CTRA. N-634 KM 232, 5",43.341,-4.029417,REPSOL,1.599,1.535,1.655,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-13683,39316,Torrelavega,"PASEO JULIO HAUZEUR, 2",43.351194,-4.057694,BALLENOIL,1.365,1.289,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-14643,39300,Torrelavega,"AVENIDA SOLVAY, 48",43.367667,-4.043472,RUYCO PETROL,1.389,1.349,1.529,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-12795,39548,Val de San Vicente,CARRETERA E-70/N-634 KM. 279,43.375028,-4.503889,MOEVE,1.589,1.509,1.649,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-1009,39548,Val de San Vicente,"LANSAR, S/N (N-634 km 284,5)",43.37482,-4.496616,COMBUSCAN,1.399,1.389,1.539,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-1006,39592,Valdáliga,"CN-634 km 255,7",43.319556,-4.309,E.S. TRECEÑO S.L.,1.589,1.519,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-1090,39593,Valdáliga,"AU  A-8 ,P.K. 256",43.334083,-4.330611,REPSOL,1.615,1.499,1.619,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
