id_station;enseigne_actuelle;adresse_actuelle;code_postal;ville;latitude_actuelle;longitude_actuelle;statut_verification;motif_verification;source_actuelle;google_place_id;google_enseigne;google_adresse;google_latitude;google_longitude;google_verifie_le;decision;commentaire
4100009;Independent;Avenue Mestre Raoul Arnaud;04100;Manosque;43.831;5.779;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
75001003;OIL!;8,10,10bis Rue Bailleul;75001;Paris;48.861;2.341;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
5230003;Intermarché;Place de la Gare;05230;Chorges;44.54758;6.26906;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
2320001;Carrefour;34 bis rue du 7ème Bca;02320;Pinon;49.499;3.451;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
54204001;E.Leclerc;POLE COMMERCIAL JEANNE D'ARC;54200;Dommartin-lès-Toul;48.674;5.925;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
31190003;Carrefour Market;89 Route de Toulouse;31190;Auterive;43.363538;1.457771;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
11480007;;AIRE DE LAPALME EST;11480;La Palme;42.97984;2.98637;a_verifier_google_places;enseigne inconnue, aucune station OpenStreetMap proche;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
57300005;Total;153 ROUTE DE METZ;57300;Talange;49.243;6.17;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
17000012;Total;RUE JEAN-PAUL SARTRE;17000;La Rochelle;46.1568285;-1.120005;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
35420001;;Avenue de Normandie;35420;Louvigné-du-Désert;48.49;-1.113;a_verifier_google_places;enseigne inconnue, correspondance OpenStreetMap ambigue;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
62650002;Carrefour;18 BIS RUE DE LA LONGEVILLE;62650;Hucqueliers;50.5678188;1.9112784;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
88650001;;493 AVENUE DE ST DIE;88650;Anould;48.198;6.947;a_verifier_google_places;enseigne inconnue, adresse BAN eloignee des coordonnees, correspondance OpenStreetMap ambigue;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
29420003;;3 Rue des Ajoncs d'Or;29420;Plouvorn;48.578;-4.033;a_verifier_google_places;enseigne inconnue, aucune station OpenStreetMap proche;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
44272001;Carrefour;RUE GAETAN RONDEAU;44200;Nantes;47.2056961;-1.5374494;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
27310009;TotalEnergies;A13 - AIRE DE BOSGOUET NORD;27310;Bosgouet;49.36118;0.864457;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
72450001;Système U;Rue des Violettes;72450;Montfort-le-Gesnois;48.0507502;0.4181546;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
47400003;Intermarché;Avenue Beauregard;47400;Tonneins;44.3966772;0.3037186;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
53500004;Carrefour;La Hainaud;53500;Ernée;48.2924;-0.926655;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
56130002;;routes de nantes;56130;Nivillac;47.53507;-2.28322;a_verifier_google_places;enseigne inconnue, adresse BAN eloignee des coordonnees, aucune station OpenStreetMap proche;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
39240001;Système U;4 Rue de Magnin;39240;Arinthod;46.394;5.57;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
74500003;U;267 ROUTE DE VERS LES GRANGES;74500;Vinzier;46.352;6.616;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
67850002;Avia;2b rue du collège;67850;Herrlisheim;48.7307011;7.9029525;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
13010001;Auchan;57 Boulevard Romain Rolland;13010;Marseille;43.2778772;5.4260295;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
20090015;Esso;Avenue du Président Kennedy - HLM Bat P;20090;Ajaccio;41.931;8.735;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
25110005;Avia;7 Route de Rougemont;25110;Autechaux;47.377787;6.377616;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
49610002;Elan;3 route de cholet;49610;Mûrs-Erigné;47.4041299;-0.526781;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
76460002;E.Leclerc;Route du Havre;76460;Saint-Valery-en-Caux;49.858;0.693;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
83210004;Independent;ZAC DE LA POULASSE;83210;Solliès-Pont;43.202371;6.050361;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
35890001;;Rue du Point du Jour;35890;Laillé;47.978;-1.716;a_verifier_google_places;enseigne inconnue, correspondance OpenStreetMap ambigue;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
64490001;;LE BOURG;64490;Accous;42.974;-0.601;a_verifier_google_places;enseigne inconnue, adresse BAN eloignee des coordonnees, correspondance OpenStreetMap ambigue;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
26310000;Carburants Services;Lieu-dit Les Grangiers;26310;Luc-en-Diois;44.623;5.44;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
37100002;Auchan;Rue Frédéric Chopin;37100;Tours;47.4127556;0.7013376;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
11140001;;Lieu Dit La Condomine;11140;Axat;42.804103;2.23146;a_verifier_google_places;enseigne inconnue, adresse BAN eloignee des coordonnees, aucune station OpenStreetMap proche;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
16700004;Intermarché;Avenue du Professeur Girard;16700;Ruffec;46.031;0.204;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
39380001;Système U;Rue de la Bolée;39380;Bans;46.9846232;5.5918504;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
65410001;Total;ROUTE DE SAINT LARY;65410;Sarrancolin;42.973;0.376;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
22700002;Intermarché;Rue de l'Église;22700;Saint-Quay-Perros;48.787;-3.448;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
4240002;;CD 908 LE CASTAGNERET;04240;Annot;43.969;6.668;a_verifier_google_places;enseigne inconnue, adresse BAN eloignee des coordonnees, aucune station OpenStreetMap proche;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
35290001;Système U;RUE HENRI LETORT;35290;Saint-Méen-le-Grand;48.1900885;-2.203505;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
22200007;Garage Bahezre;9 Rte de Sainte-Croix;22200;Grâces;48.550764;-3.15793;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
40100005;Intermarché;Route de la Parcelle;40100;Dax;43.692561;-1.049823;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
35240001;Système U;43 Rue Auguste Pavie;35240;Retiers;47.91268;-1.38355;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
38850002;Total;810 Rue Principale;38850;Charavines;45.4288837;5.5134603;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
41000022;Carrefour;1 rue de la Quinière;41000;Blois;47.581426;1.299381;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
2360001;Intermarché;Lieu dit du grand hôtel;02360;Rozoy-sur-Serre;49.704;4.112;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
20100003;Vito;ZI RIZZANESE;20100;Sartène;41.649;8.945;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
35470004;Total;ROUTE NATIONALE 137;35470;Bain-de-Bretagne;47.801;-1.69;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
41350001;Auchan;ZI Les Gâts de Coeur;41350;Vineuil;47.569;1.371;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
44540001;Super U;RTE DE CHATEAUBRIANT;44540;Vallons-de-l'Erdre;47.53;-1.186;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
20220001;Total;36 Avenue Paul Doumer;20220;L'Île-Rousse;42.632;8.944;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
17770002;Carrefour;20 BD GOULEBENEZE;17770;Burie;45.775081;-0.422161;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
31120006;E.Leclerc;1 Allée de Fraïxinet;31120;Roques;43.512;1.369;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
46300006;Total;Route de Salviac;46300;Gourdon;44.720757;1.3683985;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
16230002;Système U;Rue Grange du Chapître;16230;Mansle-les-Fontaines;45.874;0.181;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
33360002;Super U;Route de Morillon;33360;Camblanes-et-Meynac;44.76511;-0.4852;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
47310004;Intermarché;Place du 8 Mai 1945;47310;Roquefort;44.176;0.56;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
34500008;Auchan;4 AV DE LA VOIE DOMITIENNE;34500;Béziers;43.347333;3.244912;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
67211001;E.Leclerc;67 Boulevard de l'Europe;67210;Obernai;48.467;7.496;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
67590001;Auchan;7 Rue de Niederbronn;67590;Schweighouse-sur-Moder;48.8344482;7.740595;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
28700001;Auchan;81 RUE JEAN JAURES;28700;Auneau-Bleury-Saint-Symphorien;48.466;1.758;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
27110002;E.Leclerc;Route de Louviers;27110;Le Neubourg;49.149;0.919;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
71880002;Carrefour;ZAC DU MAUPAS AVENUE GENERAL DE GAULLE;71880;Châtenoy-le-Royal;46.796461;4.811337;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
22300005;Intermarché;Zone Commerciale BEL AIR / Axe Lannion-Morlaix D786;22300;Ploulec'h;48.721;-3.482;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
24290001;Intermarché;559 ROUTE DE THONAC;24290;Montignac-Lascaux;45.057;1.153;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
20137005;Total;Route de Bonifacio;20137;Porto-Vecchio;41.571;9.273;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
53160002;Carrefour;zi de l'aubriere;53160;Bais;48.2591965;-0.3704772;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
1390010;Intermarché;ZI DE LA SURE;01390;Saint-André-de-Corcy;45.9318371;4.9582861;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
70500001;Carrefour;Avenue de Verdun;70500;Jussey;47.8277179;5.9066917;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
77141001;Total;RD 231, STATION TOTAL;77141;Vaudoy-en-Brie;48.693;3.082;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
8400003;E.Leclerc;115 rue Bournizet;08400;Vouziers;49.396;4.682;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
17640002;Intermarché;5 rue Jacques Yves Cousteau;17640;Vaux-sur-Mer;45.6462899;-1.0516214;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
31600005;Intermarché;ZA SEGLA;31600;Seysses;43.489722;1.316977;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
80560001;;Rue de Léalvillers;80560;Acheux-en-Amiénois;50.072;2.529;a_verifier_google_places;enseigne inconnue, correspondance OpenStreetMap ambigue;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
20000007;TotalEnergies;65 COURS LUCIEN BONAPARTE;20000;Ajaccio;41.910786;8.721517;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
40310001;;za LAMARRAQUE;40310;Gabarret;43.98646;0.00999;a_verifier_google_places;enseigne inconnue, adresse BAN eloignee des coordonnees, aucune station OpenStreetMap proche;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
30260001;Dyneff;639 Avenue de l'Aigoual;30260;Quissac;43.914;3.995;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
29810002;;SAS SNDL MENEZ CRENN;29810;Plouarzel;48.432;-4.721;a_verifier_google_places;enseigne inconnue, adresse BAN eloignee des coordonnees, correspondance OpenStreetMap ambigue;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
72220001;Total;CENTRE COMMERCIAL LE BELINOIS;72220;Écommoy;47.8407082;0.2625528;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
40390001;U;C/C CD 54;40390;Saint-Martin-de-Seignanx;43.543;-1.387;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
28200005;Intermarché;Route de Chartres;28200;Châteaudun;48.0888909;1.3351538;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
70100002;Carrefour;ZA GRAY SUD CARREFOUR DES HAUTS PRES;70100;Gray;47.436196;5.599632;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
59721001;;Rue de Villars;59220;Denain;50.327;3.394;a_verifier_google_places;enseigne inconnue, correspondance OpenStreetMap ambigue;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
80800002;;RUE DE DEMUIN;80800;Villers-Bretonneux;49.86;2.524;a_verifier_google_places;enseigne inconnue, correspondance OpenStreetMap ambigue;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
40130004;Intermarché;boulevard des cigales;40130;Capbreton;43.6376522;-1.4263459;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
47180002;Système U;lieu dit Beylard RD 813;47180;Sainte-Bazeille;44.527375;0.102533;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
63500002;Carrefour;RUE JEAN BIGOT;63500;Issoire;45.552;3.268;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
58120001;Avia;RUE JEAN MARIE THEVENIN;58120;Château-Chinon (Ville);47.061043;3.935941;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
50690001;TotalEnergies;25 RUE DU 18 JUIN 1940 LE PONT;50690;Martinvast;49.608;-1.661;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
83570002;;QUARTIER LE PIGEONNIER;83570;Montfort-sur-Argens;43.473215;6.124547;a_verifier_google_places;enseigne inconnue, adresse BAN eloignee des coordonnees, correspondance OpenStreetMap ambigue;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
45680004;Intermarché;RUE DE PARIS;45680;Dordives;48.1506874;2.764124;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
43200004;Système U;45 Rue des Entreprises - Villeneuve;43200;Yssingeaux;45.146;4.109;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
18200001;Carrefour;93 Avenue du Général de Gaulle;18200;Saint-Amand-Montrond;46.730351;2.493725;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
46350002;Total;523 avenue de toulouse;46350;Payrac;44.798;1.473;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
22600006;Super U;PARC ACTIVITÉS DE KER D'HERVÉ;22600;Loudéac;48.193376;-2.757404;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
22460005;Total;Z.A DE BERLOUZE;22460;Uzel;48.287;-2.827;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
72120004;;RN 157;72120;Saint-Calais;47.927;0.727;a_verifier_google_places;enseigne inconnue, correspondance OpenStreetMap ambigue;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
68740001;Système U;RUE DE LA 1ERE ARMEE;68740;Fessenheim;47.918;7.528;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
17690004;Avia;Route de la Rochelle RN137;17690;Angoulins;46.102;-1.093;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
16320005;Petit 24/24;LA FORET RTE DE PERIGUEUX;16320;Édon;45.489;0.363;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
7200003;Avia;Route de Montélimar;07200;Aubenas;44.614;4.406;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
2300002;Carrefour;CHEMIN DEPARTEMENTAL 937;02300;Autreville;49.598551;3.2278485;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
34600003;Intermarché;Route de Bédarieux;34600;Bédarieux;43.595;3.128;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
56890001;Carrefour Contact;6 RUE DU VERGER;56890;Plescop;47.6966465;-2.8033525;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
13127013;Intermarché;LE RELAIS DE L'ETANG RN 113 - QUARTIER DES CADESTAUX;13127;Vitrolles;43.473;5.229;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
49510001;G20;3 rue de la Chénaie;49510;Beaupréau-en-Mauges;47.2;-0.873;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
14123009;E.Leclerc;Rue des Frères Lumière;14123;Cormelles-le-Royal;49.154;-0.314;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
13590003;Total;RN7;13590;Meyreuil;43.503872;5.510204;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
59200009;Avia;344 Chaussée Denis Papin;59200;Tourcoing;50.729877;3.1383838;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
51230004;Shell;Aire de Sommesous - A26;51320;Sommesous;48.729;4.228;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
77000003;Carrefour Market;RUE DES TROIS RODES;77000;Vaux-le-Pénil;48.52528;2.694023;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
76450001;Carrefour;Avenue Maximiliansau;76450;Cany-Barville;49.792;0.634;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
61130002;Saint-Germain-de-la-Coudre;La Lointinière;61130;Saint-Germain-de-la-Coudre;48.261;0.604;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
31100004;Carrefour Market;138 bis Route de Seysses;31100;Toulouse;43.5592416;1.4040934;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
35190003;Système U;Rue du Papegault;35190;Tinténiac;48.32873;-1.84156;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
71540001;Carrefour;Le Bourg;71540;Igornay;47.0455865;4.3777187;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
33130002;Carrefour;RUE DES FRERES LUMIERES;33130;Bègles;44.792772;-0.534158;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
1200001;Carrefour;69 Rue de la République;01200;Valserhône;46.106;5.823;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
53210001;Système U;Chemin des marzelles;53210;Argentré;48.085;-0.643;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
33470002;Carrefour Market;25 Cours de la République;33470;Gujan-Mestras;44.638;-1.067;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
67160002;Match;6a Allée des Peupliers;67160;Wissembourg;49.0291618;7.9615925;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
77140012;Shell;Aire de Darvault A6;77140;Nemours;48.264;2.722;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
87350002;TotalEnergies;5 Avenue du Président Carnot;87350;Panazol;45.83;1.297;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
33410001;Total;AV.DU PONT;33410;Cadillac-sur-Garonne;44.636;-0.323;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
35160001;Système U;LAUNAY QUERO;35160;Breteil;48.1361938;-1.9396043;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
56270001;Carrefour Market;BD des islandais;22680;Binic-Étables-sur-Mer;48.6433107;-2.8363694;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
80000019;Super U;1 rue edouard lucas;80000;Amiens;49.8980574;2.269913;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
76191001;E.Leclerc;Rue Jean Moulin;76190;Yvetot;49.612;0.775;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
38630005;Intermarché;74 ROUTE DE JALERIEU;38630;Les Avenières Veyrins-Thuellin;45.629;5.577;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
72130001;Système U;RUE ABBE LELIEVRE;72130;Fresnay-sur-Sarthe;48.2881074;0.0214557;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
73000009;Avia XPress;345 Quai du 11 Novembre;73000;Chambéry;45.567274;5.935046;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
22600002;Total;8 Boulevard des Peupliers;22600;Loudéac;48.166;-2.751;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
77230009;Carrefour;5 avenue des deux Moulins;77230;Saint-Mard;49.041;2.686;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
30190004;Intermarché;4 Lieu-Dit les Gousats;30190;Saint-Geniès-de-Malgoirès;43.9448926;4.2290932;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
5300001;TotalEnergies;50 Avenue de Provence;05300;Laragne-Montéglin;44.3114184;5.8297425;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
58110003;;CHAMPS DE LA BARRIERE;58110;Châtillon-en-Bazois;47.052;3.654;a_verifier_google_places;enseigne inconnue, adresse BAN eloignee des coordonnees, aucune station OpenStreetMap proche;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
